Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,MP2 Average,MP2 Letter Grade,FG Average,FG Letter Grade
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, MTWR, Per. 1 (FY)",Technology Education,145,"Bedi, Kiran",11,,"Donnelly, Marin",90.67%,A-,91.92,A-
"Ostrowski, Adam","TE3610/1 - Hon Engineering Dsgn I - Univ of Texas, MTWR, Per. 1 (FY)",Technology Education,207,"Montaner, Ricardo",11,,"Schneider, Cristina",78.33%,C+,83.54,B
"Ostrowski, Adam","TE3610/2 - Hon Engineering Dsgn I - Univ of Texas, MTWR, Per. 5 (FY)",Technology Education,161,"Diab, Amr",11,,"Donnelly, Marin",89.67%,A-,90,A-
"Ostrowski, Adam","TE3610/2 - Hon Engineering Dsgn I - Univ of Texas, MTWR, Per. 5 (FY)",Technology Education,175,"Tata, Ratan",11,,"Schneider, Cristina",91.67%,A-,92.5,A
"Ostrowski, Adam","TE3620/1 - Hon Engineering Dsgn II, MTWF, Per. 2 (FY)",Technology Education,42,"Padukone, Deepika",11,,"Petzold, Alexa",90%,A-,90.59,A-
"Ostrowski, Adam","TE3620/1 - Hon Engineering Dsgn II, MTWF, Per. 2 (FY)",Technology Education,197,"Bonner, William",11,,"Schneider, Cristina",91.75%,A-,92.29,A-
"Ostrowski, Adam","TE3620/1 - Hon Engineering Dsgn II, MTWF, Per. 2 (FY)",Technology Education,204,"Rogen, Seth",11,,"Schneider, Cristina",91.75%,A-,88.63,B+
"Ostrowski, Adam","TE8020/1 - LLD Elements of Innovation and Design, MWRF, Per. 4 (FY)",Special Ed,104,"Coelho, Paulo",11,,"Casamento, Steven P",91.67%,A-,92.14,A-
Olszewski-Garcia / McCarten,"WL1410/2 - Spanish I, MTRF, Per. 7 (FY)",World Languages,166,"Ferdinand, Rio",11,,"Schneider, Cristina",78.05%,C+,81.44,B-
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,13,"Spears, Britney",11,,"Petzold, Alexa",94.03%,A,93.36,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,68,"Shelton, Blake",11,,"Petzold, Alexa",95.3%,A,93.56,A
"Martinez, Vanessa","WL1430/1 - Spanish III, MTRF, Per. 3 (FY)",World Languages,138,"Federer, Roger",11,,"Donnelly, Marin",80.65%,B-,80.19,B-
"Kanova, Ivica","WL1430/2 - Spanish III, MWRF, Per. 8 (FY)",World Languages,31,"Hart, Kevin",11,,"Howard, Jenna",72.95%,C,68.31,D+
"Kanova, Ivica","WL1430/2 - Spanish III, MWRF, Per. 8 (FY)",World Languages,59,"Ziegler, Zendaya",11,,"Petzold, Alexa",86.32%,B,77.86,C+
"Kanova, Ivica","WL1430/2 - Spanish III, MWRF, Per. 8 (FY)",World Languages,88,"Hilton, Paris",11,,"Casamento, Steven P",92.45%,A-,93.66,A
"Kanova, Ivica","WL1430/2 - Spanish III, MWRF, Per. 8 (FY)",World Languages,170,"Mill, Meek",11,,"Casamento, Steven P",57.57%,F,63.92,D
"Kanova, Ivica","WL1430/2 - Spanish III, MWRF, Per. 8 (FY)",World Languages,197,"Bonner, William",11,,"Schneider, Cristina",85.29%,B,85.68,B
"Kanova, Ivica","WL1430/2 - Spanish III, MWRF, Per. 8 (FY)",World Languages,198,"Nolan, Chris",11,,"Schneider, Cristina",77.71%,C+,77.19,C+
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,4,"Ronaldo, Cristiano",11,,"Howard, Jenna",92.19%,A-,93.37,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,5,"Swift, Taylor",11,,"Howard, Jenna",90.17%,A-,91.64,A-
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,6,"Musk, Elon",11,,"Howard, Jenna",91.32%,A-,94.28,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,9,"Gomez, Selena",11,,"Howard, Jenna",91.78%,A-,91.98,A-
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,18,"Kohli, Virat",11,,"Howard, Jenna",76.13%,C,83.45,B
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,33,"Tomlinson, Louis",11,,"Howard, Jenna",95.14%,A,95.44,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,37,"Roshan, Hrithik",11,,"Howard, Jenna",90.76%,A-,91.27,A-
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,38,"Tate, Andrew",11,,"Petzold, Alexa",89.72%,A-,91.27,A-
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,40,"Keys, Alicia",11,,"Petzold, Alexa",77.27%,C+,85.19,B
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,47,"Harris, Neil",11,,"Petzold, Alexa",85.7%,B,89.82,A-
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,51,"Tosh, Daniel",11,,"Petzold, Alexa",93.82%,A,94.27,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,57,"Obama, Michelle",11,,"Petzold, Alexa",89.91%,A-,90.77,A-
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,58,"Alia, Shaandaar",11,,"Petzold, Alexa",95.09%,A,96.34,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,75,"Rodríguez, James",11,,"Petzold, Alexa",88.2%,B+,87.91,B+
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,77,"Bale, Gareth",11,,"Petzold, Alexa",82.71%,B,87.27,B+
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,110,"Bryant, Kobe",11,,"Casamento, Steven P",85.76%,B,90.69,A-
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,143,"Tisdale, Ashley",11,,"Donnelly, Marin",92.64%,A,94.38,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,145,"Bedi, Kiran",11,,"Donnelly, Marin",93.2%,A,95.8,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,179,"Balvin, Jack",11,,"Schneider, Cristina",80.2%,B-,86.99,B+
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,184,"Sheen, Charlie",11,,"Schneider, Cristina",83.59%,B,86.17,B
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,200,"Schefter, Adam",11,,"Schneider, Cristina",97.1%,A,97.22,A
"Martinez, Vanessa","WL1440/1 - Spanish IV, MTWR, Per. 5 (FY)",World Languages,201,"Delevingne, Cara",11,,"Schneider, Cristina",85.89%,B,88.85,B+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,17,"James, Lebron",11,,"Howard, Jenna",93.82%,A,95.12,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,28,"Jenner, Kylie",11,,"Howard, Jenna",97.47%,A,97.83,A+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,41,"O'Brien, Conan",11,,"Petzold, Alexa",92.41%,A-,92.65,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,44,"Mendes, Shawn",11,,"Petzold, Alexa",79.34%,C+,86.84,B+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,46,"Özil, Mesut",11,,"Petzold, Alexa",94.94%,A,94.02,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,49,"Prancer, Pitbull",11,,"Petzold, Alexa",90.41%,A-,92.97,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,50,"Minaj, Nicki",11,,"Petzold, Alexa",80.48%,B-,87.41,B+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,52,"Rahman, Bill",11,,"Petzold, Alexa",80.51%,B-,85.23,B
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,54,"Sehwag, Virender",11,,"Petzold, Alexa",90.95%,A-,92.23,A-
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,71,"Durant, Kevin",11,,"Petzold, Alexa",88.82%,B+,92.71,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,81,"Downey, Robert",11,,"Petzold, Alexa",81.89%,B-,88.73,B+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,83,"Rooney, Wayne",11,,"Petzold, Alexa",92.83%,A,94.67,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,99,"Bachchan, Abhishek",11,,"Casamento, Steven P",88.02%,B+,91,A-
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,105,"Yılmaz, Cem",11,,"Casamento, Steven P",91.71%,A-,93.88,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,108,"Yankee, Daddy",11,,"Casamento, Steven P",93.71%,A,95.16,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,117,"Jackman, Hugh",11,,"Casamento, Steven P",95.3%,A,95.66,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,118,"Degrasse-Tyson, Neil",11,,"Casamento, Steven P",94.26%,A,94.97,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,131,"Legend, John",11,,"Donnelly, Marin",88.12%,B+,89.4,B+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,153,"Mix, Little",11,,"Donnelly, Marin",93.16%,A,94.02,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,160,"Kaling, Mindy",11,,"Donnelly, Marin",80.11%,B-,84.52,B
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,164,"Smith, Ludacris",11,,"Donnelly, Marin",94.85%,A,96.05,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,173,"Corden, James",11,,"Schneider, Cristina",80.54%,B-,88.53,B+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,176,"Williams, Serena",11,,"Schneider, Cristina",91.57%,A-,94.11,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,180,"Arjona, Ricardo",11,,"Schneider, Cristina",97.48%,A,97.93,A+
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,191,"Turing, Alan",11,,"Schneider, Cristina",94.06%,A,94.79,A
"Martinez, Vanessa","WL1440/2 - Spanish IV, MWRF, Per. 8 (FY)",World Languages,193,"Oppenheimer, Robert",11,,"Schneider, Cristina",93.5%,A,95.15,A
Panarello Siempira / Salgado,"WL1520/1 - Spanish II, MWRF, Per. 4 (FY)",World Languages,55,"Mathers, Marshall",11,,"Petzold, Alexa",85.92%,B,87.21,B+
Panarello Siempira / Salgado,"WL1520/1 - Spanish II, MWRF, Per. 4 (FY)",World Languages,84,"Kutcher, Ashton",11,,"Petzold, Alexa",69.2%,D+,71.63,C-
Panarello Siempira / Salgado,"WL1520/1 - Spanish II, MWRF, Per. 4 (FY)",World Languages,89,"Aguilera, Christina",11,,"Schneider, Cristina",87.99%,B+,87.23,B+
Panarello Siempira / Salgado,"WL1520/1 - Spanish II, MWRF, Per. 4 (FY)",World Languages,136,"Kapoor, Sonam",11,,"Donnelly, Marin",86.65%,B+,89.67,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,53,"Sharma, Anushka",11,,"Petzold, Alexa",91%,A-,89,B+
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,62,"Sharma, Rohit",11,,"Petzold, Alexa",88.3%,B+,89.1,B+
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,73,"Colbert, Stephen",11,,"Petzold, Alexa",88.1%,B+,87.9,B+
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,82,"Falcao, Radamel",11,,"Petzold, Alexa",90.8%,A-,88.6,B+
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,90,"Hanks, Tom",11,,"Casamento, Steven P",95.5%,A,95.1,A
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,93,"Curry, Stephen",11,,"Casamento, Steven P",95.7%,A,94.1,A
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,94,"Black, Jack",11,,"Casamento, Steven P",89.1%,B+,88.7,B+
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,111,"Seacrest, Ryan",11,,"Casamento, Steven P",96.6%,A,96.1,A
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,116,"Gervais, Ricky",11,,"Casamento, Steven P",93.6%,A,92.8,A
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,120,"Neto, Felipe",11,,"Casamento, Steven P",93.7%,A,91.8,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,130,"DeGea, David",11,,"Donnelly, Marin",90.5%,A-,90.1,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,137,"Locsin, Angel",11,,"Donnelly, Marin",92.8%,A,92.1,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,141,"Bhagat, Chetan",11,,"Donnelly, Marin",90.4%,A-,90.5,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,150,"Maya, Luna",11,,"Donnelly, Marin",93.2%,A,92,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,155,"Santana, Luan",11,,"Donnelly, Marin",90.7%,A-,90.2,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,157,"Noah, Trevor",11,,"Donnelly, Marin",95.5%,A,94.5,A
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,169,"Khaled, Amr",11,,"Schneider, Cristina",93.3%,A,92.8,A
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,171,"Brand, Russell",11,,"Schneider, Cristina",91.8%,A-,91.1,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,187,"Osteen, Joel",11,,"Schneider, Cristina",91.8%,A-,91.4,A-
"Sularz, Patricia Rodriguez","WL1640/2 - Honors Spanish IV, MWRF, Per. 8 (FY)",World Languages,202,"VanPersie, Robin",11,,"Donnelly, Marin",93.2%,A,92.5,A
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,12,"Neymar, Rinaldo",11,,"Howard, Jenna",88.6%,B+,87.4,B+
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,19,"Bachchan, Amitabh",11,,"Howard, Jenna",91.7%,A-,92,A-
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,26,"Khan, Shah",11,,"Howard, Jenna",90.5%,A-,89.3,B+
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,35,"Jenner, Kendall",11,,"Howard, Jenna",94.5%,A,92,A-
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,39,"West, Kanye",11,,"Petzold, Alexa",91.1%,A-,92.1,A-
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,42,"Padukone, Deepika",11,,"Petzold, Alexa",91.3%,A-,90.5,A-
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,61,"Gaúcho, Ronaldinho",11,,"Petzold, Alexa",92.8%,A,91.2,A-
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,65,"Guetta, David",11,,"Petzold, Alexa",92.8%,A,93.2,A
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,72,"Dicaprio, Leonardo",11,,"Petzold, Alexa",94.3%,A,93.2,A
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,91,"Johnson, Dwayne",11,,"Casamento, Steven P",94%,A,94.2,A
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,95,"Fernandez, Jacqueline",11,,"Casamento, Steven P",96.4%,A,95.3,A
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,96,"Nadal, Rafa",11,,"Casamento, Steven P",87.7%,B+,88.9,B+
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,97,"O'Neill, Shaq",11,,"Casamento, Steven P",89.9%,A-,89,B+
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,125,"Sean, Big",11,,"Casamento, Steven P",92.7%,A,94.3,A
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,135,"Huck, Luciano",11,,"Donnelly, Marin",93.5%,A,94.1,A
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,154,"Beckham, Victoria",11,,"Donnelly, Marin",89.7%,A-,88.9,B+
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,196,"Kroos, Toni",11,,"Schneider, Cristina",90.4%,A-,88.9,B+
"Sularz, Patricia Rodriguez","WL1640/3 - Honors Spanish IV, MTWRF, Per. 4 (FY)",World Languages,199,"Jepsen, CarlyRae",11,,"Schneider, Cristina",88.7%,B+,86.3,B
"Martinez, Vanessa","WL1660/1 - Honors Spanish for Heritage Speakers II, MTWR, Per. 1 (FY)",World Languages,43,"Atkins, Adele",11,,"Petzold, Alexa",93.02%,A,92.76,A
"Martinez, Vanessa","WL1670/1 - Honors Spanish for Heritage Speakers III, MTWR, Per. 1 (FY)",World Languages,14,"Lovato, Demi",11,,"Howard, Jenna",84.15%,B,84.48,B
"Martinez, Vanessa","WL1670/1 - Honors Spanish for Heritage Speakers III, MTWR, Per. 1 (FY)",World Languages,165,"Bastos, Rafinha",11,,"Schneider, Cristina",98.65%,A+,98.63,A+
"Martinez, Vanessa","WL1670/1 - Honors Spanish for Heritage Speakers III, MTWR, Per. 1 (FY)",World Languages,195,"Justice, Victoria",11,,"Schneider, Cristina",98.99%,A+,94.28,A
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,7,"Degeneres, Ellen",11,,"Howard, Jenna",88.08%,B+,85.6,B
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,11,"Gates, Bill",11,,"Howard, Jenna",80.35%,B-,79.33,C+
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,70,"Kher, Anupam",11,,"Petzold, Alexa",87.1%,B+,87.03,B+
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,100,"Evans, Chris",11,,"Casamento, Steven P",77.09%,C+,78.35,C+
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,119,"Leitte, Claudia",11,,"Casamento, Steven P",96.37%,A,93.8,A
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,146,"Puyol, Carles",11,,"Donnelly, Marin",81.28%,B-,81.57,B-
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,149,"Raymond, Usher",11,,"Donnelly, Marin",89.11%,B+,87.28,B+
"Guardabascio, Vita G","WL2430/1 - Italian III, MTWR, Per. 5 (FY)",World Languages,162,"Werneck, Tata",11,,"Donnelly, Marin",85.21%,B,85.52,B
"Guardabascio, Vita G","WL2620/1 - Honors Italian II, MTRF, Per. 3 (FY)",World Languages,139,"Branson, Richard",11,,"Donnelly, Marin",65.73%,D,71.61,C-
"Guardabascio, Vita G","WL2630/1 - Honors Italian III, MWRF, Per. 8 (FY)",World Languages,15,"Shakira, Shakira",11,,"Howard, Jenna",80.12%,B-,81.22,B-
"Guardabascio, Vita G","WL2630/1 - Honors Italian III, MWRF, Per. 8 (FY)",World Languages,23,"Khan, Salman",11,,"Howard, Jenna",86.29%,B,85.43,B
"Guardabascio, Vita G","WL2630/1 - Honors Italian III, MWRF, Per. 8 (FY)",World Languages,74,"Ramos, Sergio",11,,"Petzold, Alexa",88.2%,B+,87.02,B+
"Guardabascio, Vita G","WL2630/1 - Honors Italian III, MWRF, Per. 8 (FY)",World Languages,85,"Gentili, Danilo",11,,"Petzold, Alexa",87.32%,B+,87.8,B+
"Guardabascio, Vita G","WL2630/1 - Honors Italian III, MWRF, Per. 8 (FY)",World Languages,189,"Ansari, Aziz",11,,"Schneider, Cristina",92.51%,A,94.3,A
"Guardabascio, Vita G","WL2630/1 - Honors Italian III, MWRF, Per. 8 (FY)",World Languages,192,"Jonas, Joe",11,,"Schneider, Cristina",89.95%,A-,92.02,A-
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,45,"Kardashian, Kourtney",11,,"Petzold, Alexa",78.7%,C+,80.29,B-
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,56,"Carey, Mariah",11,,"Petzold, Alexa",87.69%,B+,87.6,B+
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,63,"Piqué, Gerard",11,,"Petzold, Alexa",85.15%,B,84.45,B
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,67,"Raina, Suresh",11,,"Casamento, Steven P",83.45%,B,85.53,B
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,121,"Chopra, Parineeti",11,,"Casamento, Steven P",93.22%,A,93.33,A
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,123,"Viceral, Jose",11,,"Casamento, Steven P",88.97%,B+,87.72,B+
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,129,"Rowling, J.K.",11,,"Donnelly, Marin",81.33%,B-,81.63,B-
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,161,"Diab, Amr",11,,"Donnelly, Marin",89.47%,B+,89.89,A-
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,168,"Deshmukh, Riteish",11,,"Schneider, Cristina",90.09%,A-,90.27,A-
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,172,"Maher, Bill",11,,"Schneider, Cristina",86.13%,B,86.89,B+
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,175,"Tata, Ratan",11,,"Schneider, Cristina",91.97%,A-,91.91,A-
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,182,"AlAbdullah, Rania",11,,"Schneider, Cristina",83.82%,B,84.81,B
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,188,"Clifford, Michael",11,,"Schneider, Cristina",93.83%,A,93.85,A
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,190,"Cooper, Anderson",11,,"Schneider, Cristina",91.2%,A-,91.69,A-
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,203,"Alves, Daniel",11,,"Schneider, Cristina",74.86%,C,79.01,C+
"Conboy, Jane M","WL3340/1 - French IV, MWRF, Per. 8 (FY)",World Languages,208,"Andriana, Raisa",11,,"Schneider, Cristina",91.44%,A-,92.43,A-
"Gorman, Christine P","WL3430/1 - French III, MTWR, Per. 1 (FY)",World Languages,80,"Johar, Karan",11,,"Petzold, Alexa",71.63%,C-,75.28,C
"Conboy, Jane M","WL3640/1 - Honors French IV, MTRF, Per. 3 (FY)",World Languages,1,"Bieber, Justin",11,,"Howard, Jenna",81.25%,B-,81.54,B-
"Conboy, Jane M","WL3640/1 - Honors French IV, MTRF, Per. 3 (FY)",World Languages,2,"Perry, Katy",11,,"Howard, Jenna",90.07%,A-,89.44,B+
